common_len,common_topk,compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_id,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum
127,8,1016,666,0.655511811023622,350,0.34448818897637795,17,00afd811d2fb32cde01b,127,21,0.16535433070866143,127,64,0.5039370078740157,0.8855643044619422,112.46666666666667,0.9350393700787402,118.75
127,8,1016,612,0.6023622047244095,404,0.39763779527559057,18,00afd811d2fb32cde01b,127,17,0.13385826771653545,127,72,0.5669291338582677,0.8907182056788355,113.12121212121212,0.9360236220472441,118.875
127,8,1016,610,0.6003937007874016,406,0.39960629921259844,19,00afd811d2fb32cde01b,127,16,0.12598425196850394,127,77,0.6062992125984252,0.9027121609798775,114.64444444444445,0.9438976377952756,119.875
127,8,1016,641,0.6309055118110236,375,0.3690944881889764,20,00afd811d2fb32cde01b,127,17,0.13385826771653545,127,63,0.49606299212598426,0.8810148731408574,111.88888888888889,0.9320866141732284,118.375
127,8,1016,673,0.6624015748031497,343,0.3375984251968504,21,00afd811d2fb32cde01b,127,20,0.15748031496062992,127,78,0.6141732283464567,0.906370794559771,115.10909090909091,0.9458661417322834,120.125
127,8,1016,699,0.687992125984252,317,0.31200787401574803,22,00afd811d2fb32cde01b,127,30,0.23622047244094488,127,76,0.5984251968503937,0.8995625546806651,114.24444444444444,0.9409448818897638,119.5
127,8,1016,691,0.6801181102362205,325,0.3198818897637795,23,00afd811d2fb32cde01b,127,28,0.2204724409448819,127,81,0.6377952755905512,0.9015668495983455,114.4989898989899,0.9419291338582677,119.625
127,8,1016,634,0.6240157480314961,382,0.37598425196850394,24,00afd811d2fb32cde01b,127,18,0.14173228346456693,127,76,0.5984251968503937,0.8895728942973037,112.97575757575757,0.9340551181102362,118.625
127,8,1016,633,0.6230314960629921,383,0.37696850393700787,25,00afd811d2fb32cde01b,127,22,0.1732283464566929,127,75,0.5905511811023622,0.8899228505527718,113.02020202020202,0.9350393700787402,118.75
127,8,1016,594,0.5846456692913385,422,0.4153543307086614,26,00afd811d2fb32cde01b,127,21,0.16535433070866143,127,71,0.5590551181102362,0.8795786890275077,111.7064935064935,0.9271653543307087,117.75
127,8,1016,630,0.6200787401574803,386,0.3799212598425197,27,00afd811d2fb32cde01b,127,22,0.1732283464566929,127,65,0.5118110236220472,0.8723173589315321,110.78430458430458,0.9242125984251969,117.375
127,8,1016,712,0.7007874015748031,304,0.2992125984251969,28,00afd811d2fb32cde01b,127,33,0.25984251968503935,127,78,0.6141732283464567,0.8958721068957287,113.77575757575758,0.937992125984252,119.125
127,8,1016,665,0.6545275590551181,351,0.3454724409448819,29,00afd811d2fb32cde01b,127,21,0.16535433070866143,127,72,0.5669291338582677,0.8946631671041121,113.62222222222222,0.9389763779527559,119.25
127,8,1016,684,0.6732283464566929,332,0.32677165354330706,30,00afd811d2fb32cde01b,127,27,0.2125984251968504,127,77,0.6062992125984252,0.8935692478999566,113.48329448329449,0.9360236220472441,118.875
127,8,1016,623,0.6131889763779528,393,0.3868110236220472,31,00afd811d2fb32cde01b,127,17,0.13385826771653545,127,64,0.5039370078740157,0.864376043903603,109.77575757575758,0.9192913385826772,116.75
127,8,1016,731,0.719488188976378,285,0.28051181102362205,32,00afd811d2fb32cde01b,127,35,0.2755905511811024,127,95,0.7480314960629921,0.9358625626342161,118.85454545454546,0.9625984251968503,122.25
127,8,1016,770,0.7578740157480315,246,0.2421259842519685,33,00afd811d2fb32cde01b,127,35,0.2755905511811024,127,83,0.6535433070866141,0.9134653622842598,116.01010101010101,0.9498031496062992,120.625
127,8,1016,785,0.7726377952755905,231,0.22736220472440946,34,00afd811d2fb32cde01b,127,47,0.3700787401574803,127,88,0.6929133858267716,0.9275590551181102,117.8,0.9586614173228346,121.75
127,8,1016,672,0.6614173228346457,344,0.33858267716535434,35,00afd811d2fb32cde01b,127,25,0.1968503937007874,127,79,0.6220472440944882,0.9020122484689412,114.55555555555556,0.9429133858267716,119.75
127,8,1016,696,0.6850393700787402,320,0.31496062992125984,36,00afd811d2fb32cde01b,127,25,0.1968503937007874,127,74,0.5826771653543307,0.881682971446751,111.97373737373738,0.9291338582677166,118.0
127,8,1016,714,0.702755905511811,302,0.297244094488189,37,00afd811d2fb32cde01b,127,27,0.2125984251968504,127,70,0.5511811023622047,0.8853734192316869,112.44242424242424,0.9330708661417323,118.5
127,8,1016,688,0.6771653543307087,328,0.3228346456692913,38,00afd811d2fb32cde01b,127,23,0.18110236220472442,127,66,0.5196850393700787,0.882319255547602,112.05454545454546,0.9320866141732284,118.375
127,8,1016,719,0.7076771653543307,297,0.29232283464566927,39,00afd811d2fb32cde01b,127,33,0.25984251968503935,127,85,0.6692913385826772,0.920909886264217,116.95555555555556,0.9547244094488189,121.25
127,8,1016,892,0.8779527559055118,124,0.1220472440944882,0,00c5b0bb8b418f1087d2,127,71,0.5590551181102362,127,111,0.8740157480314961,0.9720034995625548,123.44444444444444,0.984251968503937,125.0
127,8,1016,866,0.8523622047244095,150,0.14763779527559054,1,00c5b0bb8b418f1087d2,127,67,0.5275590551181102,127,110,0.8661417322834646,0.9702537182852145,123.22222222222223,0.9832677165354331,124.875
127,8,1016,816,0.8031496062992126,200,0.1968503937007874,2,00c5b0bb8b418f1087d2,127,47,0.3700787401574803,127,104,0.8188976377952756,0.9597550306211723,121.88888888888889,0.9773622047244095,124.125
127,8,1016,825,0.812007874015748,191,0.18799212598425197,3,00c5b0bb8b418f1087d2,127,56,0.4409448818897638,127,106,0.8346456692913385,0.9618547681539809,122.15555555555555,0.9783464566929134,124.25
127,8,1016,843,0.8297244094488189,173,0.1702755905511811,4,00c5b0bb8b418f1087d2,127,54,0.4251968503937008,127,102,0.8031496062992126,0.9562554680664918,121.44444444444444,0.9753937007874016,123.875
127,8,1016,817,0.8041338582677166,199,0.19586614173228348,5,00c5b0bb8b418f1087d2,127,50,0.3937007874015748,127,94,0.7401574803149606,0.942257217847769,119.66666666666667,0.96751968503937,122.875
127,8,1016,792,0.7795275590551181,224,0.2204724409448819,6,00c5b0bb8b418f1087d2,127,39,0.30708661417322836,127,93,0.7322834645669292,0.9405074365704288,119.44444444444444,0.9665354330708661,122.75
127,8,1016,744,0.7322834645669292,272,0.2677165354330709,7,00c5b0bb8b418f1087d2,127,27,0.2125984251968504,127,82,0.6456692913385826,0.9184601924759405,116.64444444444445,0.9537401574803149,121.125
127,8,1016,760,0.7480314960629921,256,0.25196850393700787,8,00c5b0bb8b418f1087d2,127,37,0.29133858267716534,127,96,0.7559055118110236,0.9457567804024497,120.11111111111111,0.969488188976378,123.125
